user_id;quantity_total;number_order;avg_quant_for_order;ratio_reordered;max_quant_for_order;stdev_quant_for_order;recipes_1;recipes_2;recipes_3;recipes_4;recipes_5;recipes_6;recipes_7;recipes_8;recipes_9;recipes_10;recipes_11;recipes_12;recipes_13;recipes_14;recipes_15;recipes_16;recipes_17;recipes_18;recipes_19;recipes_20
30702;304;37;8.216216216216216;0.6371681415929203;21;4.4104367076234018;25922;31366;46004;3702;26885;40864;10424;49280;12013;48292;8795;45257;43450;32412;8491;47357;41062;5882;10039;20283
30704;309;51;6.0588235294117645;0.5984251968503937;15;3.4779980719136827;3314;21014;28242;11946;47279;44449;35749;17798;28950;39379;16797;2468;32492;30510;5005;41105;42309;27923;25269;8532
30737;388;67;5.791044776119403;0.5748031496062992;17;3.0823904214239205;43390;30592;12666;31869;27134;9213;9870;40112;16468;15776;30719;7043;41570;8910;45535;5608;44449;29701;20774;25047
30769;445;33;13.484848484848484;0.6173913043478261;25;5.4090272468879058;41383;8248;9870;25780;27134;39597;30074;43450;24380;12070;11672;683;44449;38634;26885;5659;5986;8910;47004;22543
30873;468;77;6.077922077922078;0.5619834710743802;19;4.0482817465081917;26917;25383;30719;42155;44449;2468;40686;16606;2000;34406;39872;39880;28242;45003;7883;25534;3458;8248;48483;11946
309;157;20;7.85;0.4888888888888889;21;4.6484292763085151;8248;11294;39872;379;13465;16491;34908;30146;9680;6086;7609;22945;41348;34984;11554;41693;26917;31073;36053;2297
30969;235;37;6.351351351351352;0.425531914893617;14;3.0296334231518305;30086;8248;27257;3314;36209;21036;25282;28751;47161;18544;17507;8051;40112;34415;27923;1822;11554;31851;32714;45257
31041;502;73;6.876712328767123;0.6972477064220184;18;3.9893789738067561;7043;45724;8248;39880;34406;43473;18844;23831;15894;41633;32413;2630;28563;42155;37193;27754;3050;32378;12013;21615
31093;379;77;4.922077922077922;0.49606299212598426;13;2.4589590960309853;7883;48167;8634;43390;31281;234;12488;40074;3314;35944;32412;33296;26044;27923;40112;9870;19053;41549;16468;15776
31096;521;62;8.403225806451612;0.6521739130434783;18;4.3662629007730824;28315;21014;26029;39872;3314;27923;8248;36209;40711;8004;41105;30979;48167;41883;26023;12730;46141;39379;234;44449
31111;256;38;6.7368421052631575;0.49122807017543857;19;4.5183362791133868;8248;44449;8561;48483;39597;5882;7883;31073;17866;30074;26388;43390;33600;43861;33436;39176;2738;5608;28950;44876
31169;327;26;12.576923076923077;0.5555555555555556;21;4.2630794214799885;30086;45058;40074;2000;6524;8248;8491;7883;545;6882;44913;48217;5659;9780;4793;4941;6715;9791;44449;24031
31173;394;34;11.588235294117647;0.5630252100840336;20;4.9611682828581606;28253;36606;23161;4286;32582;8248;8491;2000;7883;6882;45912;11554;17946;7043;40502;38558;13509;22078;11594;32306
31182;251;51;4.921568627450981;0.43103448275862066;13;3.3035928154353524;33296;7883;15357;2000;2132;41883;3665;33450;5608;44449;30976;683;33445;24440;44554;28950;25282;13328;21746;10620
31186;732;79;9.265822784810126;0.6792452830188679;23;4.9243217957074378;7883;8248;11962;30592;25047;10265;2000;11946;26891;28253;27134;12666;31869;24486;31851;5882;48483;7167;46712;8561
31255;205;23;8.91304347826087;0.411214953271028;15;3.4366083105064355;44449;9870;10039;8491;8248;10424;8561;17866;30074;33219;9446;40919;9890;26885;38558;30592;21663;11719;44876;22854
31297;187;16;11.6875;0.4835164835164835;28;6.4778468645067552;17798;20283;31366;31073;3314;8248;5271;47612;32117;22676;8910;9446;40864;21663;38307;234;35749;14634;15894;20566
31310;470;77;6.103896103896104;0.7424242424242424;16;4.2039593354749194;20167;30592;44876;44449;1962;455;47913;7883;2000;11946;16468;43390;41440;16029;26388;48690;39501;12899;35749;39672
31355;453;71;6.380281690140845;0.6458333333333334;22;4.4219136038051561;906;11946;34537;33209;33296;31362;16029;15894;42155;35749;44449;3629;30592;20167;22941;10151;27438;3232;42899;41653
31396;359;46;7.804347826086956;0.6629213483146067;17;4.2667685676237276;30592;25383;46712;2468;22543;16797;31770;29467;4967;40686;9870;41383;43861;5005;46039;23983;31711;16110;31773;24380
31446;296;37;8;0.5420560747663551;19;4.1633319989322655;44449;20626;8491;30086;5005;24486;11946;23161;8248;27134;11554;26388;30074;39176;44876;4941;4793;20088;9840;20712
3152;173;22;7.863636363636363;0.4157303370786517;16;3.6812970610843200;2000;32412;25383;46141;45194;22298;19522;10940;10949;23161;21014;19419;1434;11399;19995;11554;21236;26023;42266;7883
31552;727;77;9.441558441558442;0.6744186046511628;29;6.8700216549369626;2000;45636;24568;6882;11554;45194;46141;5608;5659;30592;25047;44449;29467;18544;756;10459;17866;31851;25383;10265
31608;358;45;7.955555555555556;0.5714285714285714;18;4.3377599767808288;10265;47357;23161;8248;33462;38254;19121;28950;16797;20774;25282;9791;2992;5659;44289;1822;45058;33263;17946;38250
31609;287;22;13.045454545454545;0.65625;29;6.4621776716320838;30086;2000;11946;40320;23023;12876;35749;45318;5659;44449;7289;44686;29467;10620;16492;46777;630;9870;8248;45377
31632;407;36;11.305555555555555;0.5555555555555556;21;4.6893157858777798;33263;41883;44449;455;33573;21855;26885;27639;19886;16606;44240;26891;27852;45058;43212;30086;36909;25213;15732;39037
31706;353;53;6.660377358490566;0.5813953488372093;15;3.7052114868863325;7883;12727;21014;2000;41105;27134;9870;25433;25383;23161;26388;6882;25418;48217;2468;17946;20787;16797;21746;20774
31765;174;15;11.6;0.5;23;5.1934024080008061;40320;15277;35116;21855;683;43041;15741;46694;11946;12666;43861;45003;32412;29806;31869;10265;21014;43706;16029;47687
31773;509;38;13.394736842105264;0.53125;22;5.2067496406844968;16468;17798;9585;8248;31073;28253;4345;25269;15357;36461;22746;14361;15776;45534;6236;18719;48217;7043;45724;3427
31810;161;8;20.125;0.4329896907216495;29;5.1944338341288800;2000;2468;24486;4646;25383;9870;5005;21014;43450;31161;25047;44876;30976;30592;22543;11594;14707;22196;17696;41105
31935;305;35;8.714285714285714;0.6826923076923077;20;4.7747585622449113;35957;8491;8248;17866;8634;48217;41883;47069;44134;455;44876;5659;47161;39379;25282;35153;21855;10424;18544;12013
31939;238;38;6.2631578947368425;0.5048543689320388;17;4.0449114547908401;8248;42141;48483;23161;27134;6882;48643;13509;8910;21855;22997;35516;27754;4130;18544;22435;18844;45912;25951;21506
3194;418;38;11;0.7171717171717171;25;6.3756292747185864;2000;21014;8248;25383;43450;44449;40801;46141;30592;683;49607;27448;29467;39880;45939;7289;18544;22854;1018;15741
31945;470;44;10.681818181818182;0.6095238095238096;22;4.9592419116500442;8248;7883;32412;1822;17866;43450;11554;16425;34845;38558;40502;27448;46141;11594;32306;34974;4263;455;40864;18544
31963;253;50;5.06;0.49523809523809526;16;3.4428867811409515;39379;28950;20712;42155;19553;234;16797;4793;41105;39880;42288;21722;6759;26421;41440;19462;26388;40074;29806;1154
32001;309;56;5.517857142857143;0.5257731958762887;16;3.6029839725557352;14634;3314;11399;15357;12488;38588;48167;8542;28230;16584;33462;48217;39023;5357;47505;39379;46403;43907;44652;35612
32064;238;22;10.818181818181818;0.5684210526315789;24;5.8361465078085609;14634;7883;43861;17357;25047;1861;33751;16492;39992;30074;16246;35967;41383;42250;14057;4959;33914;36443;24380;25213
32093;474;34;13.941176470588236;0.7;25;5.2911657446739852;8248;48483;24486;8634;25498;48217;40864;47161;24913;25047;5659;38307;21855;455;11719;11594;14634;4130;42973;49280
32099;427;77;5.545454545454546;0.6804123711340206;16;3.5782436685050072;11946;31773;19143;33296;23023;33462;47913;49437;37250;16797;20774;44449;28563;30592;19553;2992;3629;22298;22854;38128
32143;510;53;9.622641509433961;0.6;19;4.8366645177719946;21014;8248;19284;28242;20310;44820;31851;3314;36209;43450;15161;16679;40232;26885;27826;14707;24031;33445;455;46141
32168;519;50;10.38;0.6938775510204082;35;6.2462723577624230;44449;30592;47913;7883;31869;7167;9465;31851;30086;9213;25383;26891;11554;8353;35282;48590;30719;10985;20712;11594
32257;402;42;9.571428571428571;0.5346534653465347;18;3.8327399429629028;44449;25433;45003;29439;9870;9465;10039;16029;5874;39176;10985;30592;40864;21855;37214;20088;2992;26885;31207;26288
3226;411;28;14.678571428571429;0.6483516483516484;22;4.5627604658565048;2000;31073;8597;8248;5467;48201;5659;38307;683;37775;16797;27094;46747;28950;25047;46141;45444;15591;20626;33340
32270;597;67;8.91044776119403;0.6036585365853658;22;4.4132422743635727;30592;44449;7883;30086;24486;11946;15776;23023;31894;1240;12899;6715;40864;39119;46039;8248;5673;3314;9213;5005
32336;405;49;8.26530612244898;0.6637168141592921;20;3.9936173567126752;24486;7883;21855;25047;16797;10265;26891;5005;991;16468;12727;47192;11841;334;27594;34472;44152;48217;39137;7167
32366;502;33;15.212121212121213;0.6935483870967742;34;7.0256564451194512;10265;23161;2000;40320;8248;3314;40637;34548;42126;3176;2468;48217;45724;9288;18781;27754;46046;39379;27448;30592
32400;340;43;7.906976744186046;0.6046511627906976;25;5.1307381511471394;44876;45444;48217;48483;4646;8491;8248;42556;48749;7209;17946;2468;25498;28315;16198;13509;30976;24031;46403;40866
32402;177;26;6.8076923076923075;0.44680851063829785;13;3.2251416188345065;27134;48643;21663;36502;37430;9446;19553;21855;26885;8910;12013;33047;17866;24486;43761;5814;15732;15776;43450;12488
32498;431;36;11.972222222222221;0.638095238095238;19;3.8876074986412998;21014;14707;20310;2530;42309;7499;41105;47120;19284;3314;44820;47357;40540;334;11020;38043;30013;4263;16797;19553
32536;238;15;15.866666666666667;0.5666666666666667;21;4.6578147338894980;12462;31073;27552;44963;8248;17866;27639;455;45444;5659;39880;6579;47586;42288;44994;18446;10424;18544;24842;29830
32594;386;54;7.148148148148148;0.5483870967741935;16;3.5363738351829148;8561;8248;42508;15971;44876;21855;43153;5659;4646;559;24132;29654;17866;31894;48483;4880;25209;45869;11946;4720
32667;416;75;5.546666666666667;0.5652173913043478;21;3.5765502529269335;24486;48483;8248;26388;45724;40866;9780;25047;5659;45444;21855;18544;11399;23161;10039;10546;10701;11703;12410;12462
32688;564;46;12.26086956521739;0.7102803738317757;25;6.0715540116136683;44449;27134;30086;23161;21014;20626;34537;41105;8491;45912;16029;30074;10985;26129;44876;28950;37214;16797;20712;46141
327;274;50;5.48;0.4716981132075472;19;4.1465008606962934;21014;31851;27134;19284;28242;25383;20310;44820;45864;30592;49437;27826;38535;24031;35736;39379;39706;40232;31948;16511
32775;348;49;7.1020408163265305;0.6153846153846154;20;4.4546085591178476;25383;27134;31231;27923;34406;43450;4720;8634;19096;14634;13287;21959;44652;40801;3629;27448;25047;4503;30976;6579
32863;365;58;6.293103448275862;0.6171875;14;3.1344638909784158;8248;14457;48483;7883;17866;11554;11180;21855;11594;455;4646;42973;18544;29654;29467;17507;48749;19096;3376;2000
32883;409;38;10.763157894736842;0.6979166666666666;19;3.3079283181742666;21855;41383;11554;20774;47004;45286;25213;1822;3376;23983;5005;33192;43450;19495;35944;8491;40115;45003;24380;27134
32953;437;36;12.13888888888889;0.5602836879432624;19;3.1181750869724864;8248;45197;36301;1822;36443;35471;33209;11946;31869;31366;31073;2738;10265;20283;19143;43593;7167;7883;59;4615
32970;396;37;10.702702702702704;0.5955882352941176;20;4.9657989446975357;7883;7167;31869;8051;16679;20774;5608;21746;30976;15277;22997;28950;29654;30087;18544;17507;25383;44152;12666;6882
3298;573;34;16.852941176470587;0.6785714285714286;24;4.5402733393965321;21014;41105;3314;26891;8248;31851;32719;47607;6882;33462;11554;7043;39379;20774;2992;47161;26885;19553;16797;12020
33059;484;50;9.68;0.6324786324786325;17;3.6725123469874829;2000;23161;31869;7167;7883;48217;4793;6715;20774;16797;19886;13509;39379;19190;16198;29467;18544;39880;40112;12710
33142;389;50;7.78;0.6288659793814433;16;3.9912659748045673;39379;44339;3314;33075;28242;31073;11399;21014;31516;23161;47120;5467;36610;25383;38220;40686;8004;33711;7885;21722
33250;336;73;4.602739726027397;0.5765765765765766;11;2.2714393749546494;46141;5608;2468;27923;21014;3314;25383;24486;32412;8491;5005;45286;47607;34524;39501;45864;45444;49607;4503;4914
33263;551;45;12.244444444444444;0.64;24;5.0369342928717137;16246;3314;21014;27923;8491;24486;23161;8051;33462;3702;45912;19121;16468;45864;48217;4914;9828;234;40267;14634
33334;246;27;9.11111111111111;0.46226415094339623;20;6.0021363717963811;3314;59;44336;32412;9870;334;46141;8576;29163;42292;35516;28950;3629;34845;16797;15741;5017;318;38721;6589
3338;273;34;8.029411764705882;0.5151515151515151;20;4.6022741026823939;7883;45287;48217;5659;9791;1962;23831;18544;17507;36909;26688;44913;25418;34472;30354;24486;26388;23983;24626;11554
33383;474;54;8.777777777777779;0.7475728155339806;24;4.2456044602275896;2000;8248;7883;15357;11399;31073;27852;26023;45724;8910;46945;40866;35612;28950;42155;683;26198;29467;42973;17866
33429;326;38;8.578947368421053;0.5327102803738317;18;3.9361909077202943;13509;7883;8248;47357;8491;45286;41549;33219;45636;11554;16045;25498;48217;9002;39176;40801;28950;47161;9791;39706
33452;268;29;9.241379310344827;0.5434782608695652;17;3.7952524140957354;7883;7167;31851;44876;11946;31869;36209;8248;42266;9557;48590;48388;26388;28242;11554;32412;31074;31711;2000;39137
33458;341;65;5.246153846153846;0.5470085470085471;12;2.4304755786597689;17946;28253;26029;23161;8004;8491;47357;24486;36209;46838;15731;12410;48217;47279;1861;37914;20712;683;16198;25047
33501;482;36;13.38888888888889;0.6756756756756757;22;4.5686995822680082;30592;20249;26891;21014;25780;8248;31894;15732;6882;45318;44449;455;39379;46945;683;46141;25047;31026;20787;17280
33513;555;71;7.816901408450704;0.62;20;4.6207910861203644;5467;8597;5659;21855;15894;45140;6803;11662;29268;23161;1822;11399;4345;991;39137;33361;19495;15690;12858;37067
3363;131;16;8.1875;0.3978494623655914;22;5.2053658212783982;5608;11399;31073;33263;33436;3702;42023;35612;13424;30976;17501;2160;21158;334;33600;31660;15720;16994;10039;25527
33642;359;22;16.318181818181817;0.5374149659863946;27;7.0466902979940984;44449;7883;30510;8491;8532;11946;25780;9213;26388;30074;48590;10985;21746;4941;37250;34795;30592;4793;35749;11594
33650;285;33;8.636363636363637;0.5161290322580645;18;4.0759828708713146;8248;7883;46141;47161;27134;23161;32412;31073;2000;1822;19522;33361;48217;9002;49607;41372;9791;46000;28751;26885
33671;402;56;7.178571428571429;0.5490196078431373;23;3.8945516388324430;24746;40112;5005;9870;17866;43450;41883;40864;21855;15277;39379;35749;37214;5659;10835;22854;38022;36443;48167;35957
33716;291;26;11.192307692307692;0.5510204081632653;19;4.8909649826530614;21014;30510;2530;11020;12727;7043;6937;48941;46403;30976;22078;44652;234;27826;28950;11636;33340;41105;25269;14220
33747;306;40;7.65;0.5825242718446602;16;3.3401212936673806;24486;23831;9791;34806;26105;27041;16945;2217;10546;16468;38254;44152;48749;48217;45724;7043;5659;47674;4793;32205
33818;490;54;9.074074074074074;0.7247706422018348;17;4.0275084851782856;7464;20249;2000;25780;31851;10620;11554;23865;11007;25121;1059;31026;1517;46056;30086;12437;32007;25637;43083;18289
33908;250;26;9.615384615384615;0.5360824742268041;17;4.0405635555147312;15971;30086;8248;5882;7883;2468;41883;44449;5608;6086;20774;18544;4646;47427;17507;10265;11841;16468;21560;23660
33926;265;63;4.2063492063492065;0.594059405940594;13;2.9466149532199966;41883;35749;6268;47605;21855;10835;32387;43390;646;20830;40112;17434;41603;8256;30086;45003;35653;31028;33296;41341
33935;284;46;6.173913043478261;0.57;13;2.3879730858904583;44449;20774;21855;22854;12013;12666;11399;14226;10949;11946;35944;7167;21014;25383;59;5467;40686;31869;30510;260
34014;445;78;5.705128205128205;0.6065573770491803;16;3.5679270214093828;35749;30510;21014;40112;3314;32412;12184;2738;17697;40232;34974;17798;28950;5608;46141;22854;39880;15741;41105;11168
34020;357;30;11.9;0.5957446808510638;21;5.0058586366032324;31869;14457;7883;7167;30086;12322;16797;40864;20774;4060;16679;8542;2000;1822;31711;48590;9393;43779;6336;19495
34056;174;28;6.214285714285714;0.5060240963855421;12;3.1074241191193480;10265;47357;9870;43450;25047;16945;27134;24568;15690;12029;25320;28242;18321;25498;24486;25319;10748;17574;22362;24492
3422;299;41;7.2926829268292686;0.5555555555555556;18;4.0388358622196099;10039;7883;2000;8491;8248;16468;11554;43450;25498;39176;38307;17798;11719;25047;19843;24913;44366;11898;21855;14634
34305;428;54;7.925925925925926;0.6290322580645161;18;4.0181280343052635;20831;9465;45602;42155;30592;33936;5659;14068;29654;24987;17866;29174;9213;47325;6949;34874;44729;334;42266;29268
34347;158;38;4.157894736842105;0.36082474226804123;17;3.2923031927428135;11946;19143;30510;30074;15213;16797;12876;28950;35749;30592;1874;39023;42155;683;44449;42598;1018;22854;49188;8561
34368;520;46;11.304347826086957;0.7254901960784313;20;4.1786205337667826;40864;25383;21014;40686;11841;455;20774;15277;40232;28950;16797;13653;30615;8248;32719;10285;30510;16026;47607;43450
3439;395;50;7.9;0.5132743362831859;21;4.3295378459119252;33296;32412;40074;9465;9213;31366;27134;45912;30719;30074;16468;13287;20088;16231;25282;1861;44670;9446;39379;26885
34425;383;24;15.958333333333334;0.6388888888888888;22;4.1752809503664246;27134;23161;34406;25444;45003;28242;10265;2000;8248;7883;37474;26388;2468;48217;21855;39379;16797;27448;45622;19553
34466;820;50;16.4;0.6645569620253164;30;6.7521727417694134;9870;38307;28950;6107;10424;32412;3314;43593;40637;18290;10265;40320;31366;43450;42126;1365;20482;45912;43329;21172
34469;485;48;10.104166666666666;0.6176470588235294;19;3.7030153517147969;11898;5608;46141;35944;40112;8491;45286;40074;32412;47357;9870;23161;21014;16943;8634;379;33462;40916;16679;22078
34489;382;55;6.945454545454545;0.7010309278350515;16;3.5507859423064083;8634;16797;49280;7043;48167;6357;9870;8717;8868;45257;45864;45058;991;910;49065;5215;47357;27134;27923;23983
34505;259;11;23.545454545454547;0.57;32;7.3125048562532437;31073;33296;8561;12462;8248;15357;33914;5659;35116;15591;16740;45318;30976;35749;44959;19560;42155;49607;16260;28950
34531;344;37;9.297297297297296;0.594059405940594;21;4.3452711516522627;23161;32412;27134;8491;2468;13509;20774;46141;26765;38634;35116;30592;41105;22854;10546;14361;25213;13010;21014;10039
34552;300;65;4.615384615384615;0.6421052631578947;12;2.4539019164148789;8491;6882;11180;5608;683;18544;12013;29467;17866;12858;35290;42023;3039;42247;6338;27928;11554;36606;34406;3497
34616;424;54;7.851851851851852;0.6333333333333333;25;4.6272670421669860;32412;7883;31851;5467;25383;49364;11554;991;15894;5608;2630;28950;40864;22543;1861;11594;46141;3629;30592;5659
34672;238;30;7.933333333333334;0.4672897196261682;17;4.5858352627925117;31073;26917;7883;45003;8248;8561;9870;20633;15162;11841;37859;44485;45724;46945;5823;48984;44670;49607;32305;20019
34797;180;28;6.428571428571429;0.46875;13;3.2708428116332185;8248;7883;10039;32492;9870;2468;22996;45318;5659;683;33445;44876;42155;18544;42973;39880;24304;8532;8465;25245
34839;273;21;13;0.5;22;5.0199601592044533;22078;30013;28950;41105;17696;18544;17866;18719;11703;10265;11399;16679;15410;10546;19383;16685;15474;10949;15720;36909
34858;403;38;10.605263157894736;0.5769230769230769;25;4.3591436902974452;30592;7883;33445;5005;24486;14457;9465;8248;9018;6882;43390;15776;38254;11554;16945;28315;190;21746;25282;40864
34994;621;41;15.146341463414634;0.5796178343949044;24;5.5387768307170316;24486;2000;6715;9791;44876;21855;30146;14634;2634;48217;7043;14457;7883;933;4646;22938;12488;36209;8248;38214
35061;289;76;3.8026315789473686;0.5833333333333334;18;3.0067467994145223;43390;8541;41105;7883;26917;21014;22298;45912;28950;46141;49607;32012;45325;30146;30013;45862;20167;21855;22078;17280
35075;409;50;8.18;0.5849056603773585;18;3.6849943925967361;5005;28242;21855;455;39693;20774;26029;32024;26421;26388;27923;25023;2468;30074;15384;43724;43450;26223;4286;16606
3509;627;55;11.4;0.7009345794392523;26;4.8097123961140684;12462;4345;45444;44449;5608;31851;8004;23161;25383;2000;24702;11399;8491;7167;15357;31366;26029;16468;35282;11554
35092;297;40;7.425;0.5663716814159292;13;2.9078805392878901;3314;15776;28950;40864;5271;40475;17696;21014;30719;43390;45912;5659;48804;45602;39379;8910;44449;46141;1861;20167
35100;270;33;8.181818181818182;0.5567010309278351;21;4.7133755516518192;5608;21855;24486;16468;16945;6338;16231;5659;19865;25282;28315;25047;18544;44290;29467;24842;10265;6742;42247;45978
35155;524;54;9.703703703703704;0.7894736842105263;20;4.6363194154278042;8248;4350;25383;3314;2564;8910;35749;15277;18544;29467;42973;29654;39880;29830;40916;9485;32412;45257;28253;2435
35178;191;14;13.642857142857142;0.40816326530612246;23;5.3148144602848317;30592;15786;36443;26891;1822;11946;46712;7883;12727;32714;38307;44366;10807;1861;34845;31770;25047;44876;35736;39706
35201;174;27;6.444444444444445;0.40217391304347827;19;5.0939884126996155;28950;21014;40232;44449;40864;5608;41105;15741;34537;42289;18448;42430;14777;26029;15720;48189;7883;11399;8964;1889
35228;330;24;13.75;0.6530612244897959;25;5.3507415170804780;25383;31851;2000;8248;5467;41383;11554;5659;44876;36958;42288;17866;33276;2632;18324;31073;23161;26029;31711;3314
35269;379;55;6.890909090909091;0.5714285714285714;20;4.7206117277504495;30592;30510;9870;15213;22543;1861;26885;29467;10424;43110;21014;44820;27134;45197;9213;43450;47357;22631;3311;45912
35428;253;44;5.75;0.504424778761062;16;3.5445667560891124;26891;44652;3200;38214;27134;27923;28242;26044;9870;12488;29450;19053;30979;6882;48167;8717;8634;14229;36979;24050
35473;179;32;5.59375;0.41414141414141414;14;3.5998151834279923;16468;22078;16797;30013;28950;20774;5608;29654;32208;17696;31451;17866;15720;40115;18719;31773;21014;40112;43779;37940
35490;418;38;11;0.5612244897959183;20;4.8323235975409750;21014;8248;41105;17866;27448;30013;22078;28950;8910;20167;1018;42973;29654;4901;17696;19096;44820;40686;4286;42614
35528;306;53;5.773584905660377;0.648936170212766;17;4.2861203069817844;21855;24486;30806;40112;45912;16943;29701;13287;45444;9791;38558;42292;4411;15741;23161;16945;29290;29593;18489;10496
35572;375;38;9.868421052631579;0.55;18;3.6993136882223346;2468;8248;8561;5882;4646;2000;7883;12462;7043;27852;25047;44876;455;5659;39379;29467;49498;42288;14068;25144
35587;243;19;12.789473684210526;0.5904761904761905;19;4.6735538151558600;28950;8248;16797;9870;3314;33263;30510;7167;41348;4345;42973;21014;32492;7883;11399;334;6882;2468;19553;21746
35620;198;14;14.142857142857142;0.5949367088607594;26;7.5534723839400548;7883;8248;7167;31869;31851;41440;12730;11594;42973;6181;42833;48483;43315;9870;43390;7480;38841;47120;8491;44913
35661;406;30;13.533333333333333;0.6203703703703703;30;7.7980250962855237;8248;23161;26388;48217;17697;16198;455;5659;4793;6715;21722;10424;41105;29654;18544;17866;11554;32412;31681;31281
35662;400;79;5.063291139240507;0.6037735849056604;14;2.7425506196478374;2000;24031;34406;45003;25452;39880;25383;3589;8248;9933;26891;28242;8532;15547;13252;11672;3311;41383;20930;2217
35689;555;70;7.928571428571429;0.72;19;3.6764878820686911;22078;25047;5659;17866;24486;11020;2530;38350;42009;18719;30510;32226;25383;12858;21014;34231;24746;41341;16945;2000
35710;275;21;13.095238095238095;0.6444444444444445;22;5.2144487906658160;41383;24380;30074;17866;29864;9870;32444;38254;40320;18719;10039;33263;45912;2000;43450;28027;13944;21560;41934;37355
35795;171;18;9.5;0.41904761904761906;19;5.7317485269741718;2000;8248;25047;24486;27134;7883;8117;16945;14634;21855;683;35516;38307;5659;8910;42973;33340;29467;26044;23613
35828;193;42;4.595238095238095;0.4731182795698925;10;2.6692423681593193;8597;5467;7167;31851;5608;20774;18544;47357;7883;10949;11638;40115;11554;4497;33263;11399;28728;49175;23983;17434
3584;473;51;9.27450980392157;0.6153846153846154;18;3.9753159943458534;25047;38634;47357;31851;32582;24486;8491;8248;7883;3702;11554;17946;16679;34716;46094;37936;28315;455;16797;39379
3593;300;66;4.545454545454546;0.5238095238095238;12;2.4631550635582948;21014;20310;3314;15971;19284;22578;23161;9870;4286;44820;49102;42309;6080;48643;15161;334;11020;39176;41883;48677
35933;676;71;9.52112676056338;0.4970414201183432;31;5.5002835119904176;9870;8248;28950;21855;16797;13509;7043;24486;46805;3314;23161;32492;28253;48483;4646;16246;2000;46712;7883;33340
36039;243;21;11.571428571428571;0.5157894736842106;25;5.3532366711311071;5882;9870;19143;45912;16468;30592;30013;830;1861;5659;28950;41105;29467;31681;24380;334;44289;32492;5469;2530
36074;334;26;12.846153846153847;0.4722222222222222;21;3.8646325330339773;5608;7883;7167;2000;25383;28242;33209;31362;32400;21827;2468;40651;44449;16797;19553;44876;20088;20774;20626;13376
36138;496;43;11.534883720930232;0.5416666666666666;17;3.1498211378494125;11898;46141;44652;29654;28230;45003;22746;46858;40112;25313;25213;47282;9870;27594;43973;25534;46383;23983;379;26891
36149;430;78;5.512820512820513;0.6818181818181818;11;2.6123760878764804;28950;12462;27134;31073;8248;41883;45724;4438;34974;45444;18544;10265;16994;1822;20633;25319;27147;10824;29864;27923
36171;476;34;14;0.5816993464052288;26;4.4038550605054424;16468;5608;44449;47913;991;44876;45325;46747;45444;30592;22078;15894;25269;41105;4967;7529;20675;26902;48536;14457
36228;250;30;8.333333333333334;0.4732142857142857;18;4.7148579042714813;8248;21855;28242;21014;25383;3314;48483;6882;11180;42369;24031;31833;40232;20774;1727;28529;756;24841;24132;22298
36229;256;40;6.4;0.5981308411214953;14;3.0784611540383414;31326;9393;7883;40864;21855;27448;16797;38307;11594;28950;24132;15741;22298;29467;7289;8051;41693;7430;4880;4720
3626;323;33;9.787878787878787;0.6813186813186813;19;3.9745878383611658;8248;9870;46945;15213;5659;30013;455;39379;42288;5294;29654;17866;45140;34472;2632;45286;16029;33643;39176;24914
36279;547;57;9.596491228070175;0.5555555555555556;20;4.6439655511319473;11946;8248;46948;30976;44449;12899;8561;36443;46039;43902;9213;25780;31073;27923;43861;28230;6892;45256;12070;47913
36310;383;48;7.979166666666667;0.49572649572649574;17;3.2583090728450543;24486;47357;5005;8117;35282;45912;19096;41570;13287;27448;28950;14634;21855;25047;5659;683;33047;15741;17866;10459
36347;351;45;7.8;0.5579710144927537;21;4.3148791197647494;27923;41105;8248;47357;25383;9870;34406;43450;29290;45864;22543;21959;42292;16797;683;38558;20774;4914;30146;8910
36349;381;52;7.326923076923077;0.7252747252747253;20;4.4927879193307650;24486;19995;21959;14820;25047;5659;35116;4503;3629;4793;47586;6579;30087;15741;17866;10119;23161;27134;15162;27923
36369;177;35;5.057142857142857;0.41818181818181815;35;5.8708795670458360;35749;44449;25383;20249;9213;30510;40112;21014;41383;19014;15732;24380;19096;21855;14634;5608;13287;22543;26885;28950
36400;255;74;3.445945945945946;0.5232558139534884;11;1.9454329510165977;21014;27923;8980;49607;30976;15357;7919;11399;17292;27552;19284;2530;6579;15720;47159;20310;44820;42309;10829;30510
36419;322;45;7.155555555555556;0.5686274509803921;15;3.1475499530699600;7883;8561;8248;6882;9780;5608;25282;17657;26400;10424;24132;18544;22435;36443;23161;38254;32024;16468;3789;11399
36481;479;78;6.141025641025641;0.6222222222222222;20;3.5810625970526296;21855;24486;48167;16945;8634;45535;13287;25047;25282;234;28315;5659;14634;18544;48483;34472;6882;43450;15732;48774
36495;319;28;11.392857142857142;0.66;25;6.6015670738611625;10265;35957;17866;21855;16797;46945;5659;41597;9870;6882;29864;28242;39561;30086;43450;3376;35944;48201;47192;43329
36579;217;18;12.055555555555555;0.4642857142857143;28;5.3519894291443815;2000;44449;47913;21014;39880;41105;25383;8353;2468;42155;14707;40864;30592;46141;1861;28950;39023;21746;30013;10400
36596;447;43;10.395348837209303;0.6461538461538462;24;6.0243139695725281;30074;33436;45197;31894;25827;44449;6268;36301;11092;12666;11946;18321;1864;27288;36209;43593;43902;2000;39880;2738
